,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7168674698795181,0.6162510452019083,0.258736559139785,0.32075471698113206,0.9026548672566371
1,10,0.7289156626506024,0.6262570670936108,0.241263440860215,0.32075471698113206,0.9203539823008849
2,15,0.7469879518072289,0.634820867379007,0.22916666666666663,0.3018867924528302,0.9557522123893806
3,20,0.7289156626506024,0.632580787959274,0.21572580645161288,0.33962264150943394,0.911504424778761
4,25,0.7289156626506024,0.6262570670936108,0.20833333333333337,0.32075471698113206,0.9203539823008849
5,30,0.7590361445783133,0.658717105263158,0.198252688172043,0.33962264150943394,0.9557522123893806
6,35,0.7771084337349398,0.7028112449799198,0.16935483870967738,0.4339622641509434,0.9380530973451328
7,40,0.7590361445783133,0.6760975609756097,0.16129032258064513,0.39622641509433965,0.9292035398230089
8,45,0.8012048192771084,0.7390807335079781,0.133736559139785,0.49056603773584906,0.9469026548672567
9,50,0.8012048192771084,0.7390807335079781,0.13239247311827962,0.49056603773584906,0.9469026548672567
10,55,0.8012048192771084,0.7390807335079781,0.1216397849462365,0.49056603773584906,0.9469026548672567
11,60,0.8192771084337349,0.7646057855927396,0.12634408602150538,0.5283018867924528,0.9557522123893806
12,65,0.8433734939759037,0.7989940387481371,0.11827956989247312,0.5849056603773585,0.9646017699115044
13,70,0.8253012048192772,0.7707073112645868,0.11357526881720426,0.5283018867924528,0.9646017699115044
14,75,0.8012048192771084,0.7390807335079781,0.1216397849462365,0.49056603773584906,0.9469026548672567
15,80,0.8433734939759037,0.7894634146341464,0.12096774193548387,0.5283018867924528,0.9911504424778761
16,85,0.8253012048192772,0.7707073112645868,0.12768817204301075,0.5283018867924528,0.9646017699115044
17,90,0.8192771084337349,0.7570731707317073,0.12432795698924726,0.49056603773584906,0.9734513274336283
18,95,0.8313253012048193,0.7802987332198903,0.12096774193548387,0.5471698113207547,0.9646017699115044
19,100,0.8313253012048193,0.7802987332198903,0.12029569892473113,0.5471698113207547,0.9646017699115044
20,105,0.8313253012048193,0.7768817204301075,0.11827956989247312,0.5283018867924528,0.9734513274336283
21,110,0.8373493975903614,0.786520600142891,0.11760752688172038,0.5471698113207547,0.9734513274336283
22,112,0.8554216867469879,0.8116846284741916,0.116263440860215,0.5849056603773585,0.9823008849557522
