,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7108433734939759,0.6113170731707316,0.2573924731182796,0.32075471698113206,0.8938053097345132
1,10,0.7771084337349398,0.7028112449799198,0.18346774193548387,0.4339622641509434,0.9380530973451328
2,15,0.7771084337349398,0.6927002551658579,0.18548387096774188,0.39622641509433965,0.9557522123893806
3,20,0.8132530120481928,0.7468889872608333,0.17809139784946237,0.4716981132075472,0.9734513274336283
4,25,0.7951807228915663,0.7200396825396826,0.16935483870967738,0.4339622641509434,0.9646017699115044
5,30,0.7771084337349398,0.6978997589887365,0.16129032258064513,0.41509433962264153,0.9469026548672567
6,35,0.8072289156626506,0.7365079365079366,0.15927419354838712,0.4528301886792453,0.9734513274336283
7,40,0.8132530120481928,0.742532646220043,0.14919354838709675,0.4528301886792453,0.9823008849557522
8,45,0.8012048192771084,0.7349397590361446,0.15793010752688175,0.4716981132075472,0.9557522123893806
9,50,0.7951807228915663,0.7246829268292683,0.14852150537634412,0.4528301886792453,0.9557522123893806
10,55,0.8072289156626506,0.7365079365079366,0.14247311827956988,0.4528301886792453,0.9734513274336283
11,60,0.8132530120481928,0.7468889872608333,0.14516129032258063,0.4716981132075472,0.9734513274336283
12,65,0.8012048192771084,0.7349397590361446,0.13239247311827962,0.4716981132075472,0.9557522123893806
13,70,0.8313253012048193,0.7768817204301075,0.13172043010752688,0.5283018867924528,0.9734513274336283
14,75,0.8012048192771084,0.7390807335079781,0.12432795698924726,0.49056603773584906,0.9469026548672567
15,80,0.8012048192771084,0.7429978888106966,0.1196236559139785,0.5094339622641509,0.9380530973451328
16,85,0.8373493975903614,0.78972554539057,0.12298387096774188,0.5660377358490566,0.9646017699115044
17,90,0.8192771084337349,0.7646057855927396,0.1283602150537635,0.5283018867924528,0.9557522123893806
18,95,0.8253012048192772,0.7774078697923892,0.11559139784946237,0.5660377358490566,0.9469026548672567
19,100,0.8253012048192772,0.7670682730923695,0.1216397849462365,0.5094339622641509,0.9734513274336283
20,105,0.8493975903614458,0.8023338890211955,0.1216397849462365,0.5660377358490566,0.9823008849557522
21,110,0.8373493975903614,0.7831325301204819,0.11491935483870963,0.5283018867924528,0.9823008849557522
22,112,0.8132530120481928,0.7548940223862824,0.12701612903225812,0.5094339622641509,0.9557522123893806
