,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6746987951807228,0.46451612903225803,0.2836021505376344,0.0975609756097561,0.864
1,10,0.7409638554216867,0.48525275834715514,0.24193548387096775,0.07317073170731707,0.96
2,15,0.7289156626506024,0.44232922732362817,0.241263440860215,0.024390243902439025,0.96
3,20,0.7771084337349398,0.5414706980216499,0.22446236559139787,0.12195121951219512,0.992
4,25,0.7650602409638554,0.5166853303471445,0.22446236559139787,0.0975609756097561,0.984
5,30,0.7771084337349398,0.5414706980216499,0.2143817204301075,0.12195121951219512,0.992
6,35,0.7831325301204819,0.5616197183098592,0.21370967741935487,0.14634146341463414,0.992
7,40,0.8012048192771084,0.6049614191966539,0.20564516129032262,0.1951219512195122,1.0
8,45,0.7951807228915663,0.5997163120567376,0.20564516129032262,0.1951219512195122,0.992
9,50,0.7831325301204819,0.5457585892368502,0.21370967741935487,0.12195121951219512,1.0
10,55,0.7951807228915663,0.5859741784037559,0.20833333333333337,0.17073170731707318,1.0
11,60,0.8192771084337349,0.657967032967033,0.17540322580645162,0.2682926829268293,1.0
12,65,0.8132530120481928,0.6409182890237946,0.17809139784946237,0.24390243902439024,1.0
13,70,0.8192771084337349,0.657967032967033,0.18548387096774188,0.2682926829268293,1.0
14,75,0.8253012048192772,0.674443768174748,0.16868279569892475,0.2926829268292683,1.0
15,80,0.8192771084337349,0.657967032967033,0.17204301075268813,0.2682926829268293,1.0
16,85,0.8192771084337349,0.6777950310559007,0.15860215053763438,0.3170731707317073,0.984
17,90,0.8373493975903614,0.7058089924515918,0.16465053763440862,0.34146341463414637,1.0
18,95,0.8373493975903614,0.7058089924515918,0.16935483870967738,0.34146341463414637,1.0
19,100,0.8253012048192772,0.674443768174748,0.165994623655914,0.2926829268292683,1.0
20,105,0.8373493975903614,0.7058089924515918,0.165994623655914,0.34146341463414637,1.0
21,110,0.8433734939759037,0.7207556935817805,0.15793010752688175,0.36585365853658536,1.0
22,115,0.8253012048192772,0.674443768174748,0.15994623655913975,0.2926829268292683,1.0
23,120,0.8373493975903614,0.7058089924515918,0.16532258064516125,0.34146341463414637,1.0
24,125,0.8554216867469879,0.7493078278379058,0.16330645161290325,0.4146341463414634,1.0
25,130,0.8253012048192772,0.674443768174748,0.165994623655914,0.2926829268292683,1.0
26,135,0.8433734939759037,0.7207556935817805,0.16868279569892475,0.36585365853658536,1.0
27,140,0.8132530120481928,0.6519916142557651,0.16935483870967738,0.2682926829268293,0.992
28,145,0.8132530120481928,0.6519916142557651,0.168010752688172,0.2682926829268293,0.992
29,150,0.8373493975903614,0.7058089924515918,0.16465053763440862,0.34146341463414637,1.0
30,155,0.8373493975903614,0.7058089924515918,0.165994623655914,0.34146341463414637,1.0
31,160,0.8072289156626506,0.6232624113475178,0.17204301075268813,0.21951219512195122,1.0
32,165,0.8132530120481928,0.6519916142557651,0.16330645161290325,0.2682926829268293,0.992
33,170,0.8192771084337349,0.657967032967033,0.17473118279569888,0.2682926829268293,1.0
34,175,0.8433734939759037,0.7207556935817805,0.16868279569892475,0.36585365853658536,1.0
35,180,0.8072289156626506,0.6232624113475178,0.16868279569892475,0.21951219512195122,1.0
36,185,0.8192771084337349,0.657967032967033,0.16666666666666663,0.2682926829268293,1.0
37,190,0.7951807228915663,0.5997163120567376,0.17271505376344087,0.1951219512195122,0.992
38,195,0.8192771084337349,0.6682653876898481,0.168010752688172,0.2926829268292683,0.992
39,200,0.8192771084337349,0.6682653876898481,0.17204301075268813,0.2926829268292683,0.992
40,205,0.8012048192771084,0.6049614191966539,0.18548387096774188,0.1951219512195122,1.0
41,210,0.8493975903614458,0.7352472089314195,0.1626344086021505,0.3902439024390244,1.0
42,215,0.8493975903614458,0.7352472089314195,0.15456989247311825,0.3902439024390244,1.0
43,220,0.8614457831325302,0.7629602036381697,0.15927419354838712,0.43902439024390244,1.0
44,225,0.8493975903614458,0.7352472089314195,0.1518817204301075,0.3902439024390244,1.0
45,230,0.8433734939759037,0.7284168134910647,0.14919354838709675,0.3902439024390244,0.992
46,235,0.8614457831325302,0.7629602036381697,0.1498655913978495,0.43902439024390244,1.0
47,240,0.8554216867469879,0.7493078278379058,0.1498655913978495,0.4146341463414634,1.0
48,245,0.8734939759036144,0.7891234650051417,0.14583333333333337,0.4878048780487805,1.0
49,250,0.8674698795180723,0.7762254901960786,0.146505376344086,0.4634146341463415,1.0
50,255,0.8734939759036144,0.7891234650051417,0.15322580645161288,0.4878048780487805,1.0
51,260,0.8855421686746988,0.8138903640762377,0.144489247311828,0.5365853658536586,1.0
52,265,0.8674698795180723,0.7762254901960786,0.1518817204301075,0.4634146341463415,1.0
53,270,0.8614457831325302,0.7690399854818221,0.14852150537634412,0.4634146341463415,0.992
54,275,0.8614457831325302,0.7629602036381697,0.14784946236559138,0.43902439024390244,1.0
55,280,0.8614457831325302,0.7629602036381697,0.15658602150537637,0.43902439024390244,1.0
56,285,0.8554216867469879,0.7493078278379058,0.14583333333333337,0.4146341463414634,1.0
57,290,0.8734939759036144,0.7891234650051417,0.1498655913978495,0.4878048780487805,1.0
58,295,0.8734939759036144,0.7891234650051417,0.15255376344086025,0.4878048780487805,1.0
59,300,0.8614457831325302,0.7629602036381697,0.14784946236559138,0.43902439024390244,1.0
60,305,0.8554216867469879,0.7493078278379058,0.15053763440860213,0.4146341463414634,1.0
61,310,0.8734939759036144,0.7891234650051417,0.146505376344086,0.4878048780487805,1.0
62,315,0.8674698795180723,0.7762254901960786,0.14919354838709675,0.4634146341463415,1.0
63,320,0.8554216867469879,0.7493078278379058,0.15120967741935487,0.4146341463414634,1.0
64,325,0.8855421686746988,0.8138903640762377,0.14717741935483875,0.5365853658536586,1.0
65,330,0.8795180722891566,0.8016726403823178,0.14919354838709675,0.5121951219512195,1.0
66,335,0.891566265060241,0.8257929104477613,0.14247311827956988,0.5609756097560976,1.0
67,340,0.8795180722891566,0.8016726403823178,0.14583333333333337,0.5121951219512195,1.0
68,345,0.8734939759036144,0.7891234650051417,0.14583333333333337,0.4878048780487805,1.0
69,350,0.8674698795180723,0.7762254901960786,0.14852150537634412,0.4634146341463415,1.0
70,355,0.8795180722891566,0.8016726403823178,0.14583333333333337,0.5121951219512195,1.0
71,360,0.8674698795180723,0.7762254901960786,0.14784946236559138,0.4634146341463415,1.0
72,365,0.8493975903614458,0.7352472089314195,0.13776881720430112,0.3902439024390244,1.0
73,370,0.8674698795180723,0.7762254901960786,0.13844086021505375,0.4634146341463415,1.0
74,375,0.8674698795180723,0.7762254901960786,0.1498655913978495,0.4634146341463415,1.0
75,380,0.8674698795180723,0.7762254901960786,0.14045698924731187,0.4634146341463415,1.0
76,385,0.8855421686746988,0.8138903640762377,0.13642473118279574,0.5365853658536586,1.0
77,390,0.8674698795180723,0.7762254901960786,0.14247311827956988,0.4634146341463415,1.0
78,395,0.8614457831325302,0.7690399854818221,0.135752688172043,0.4634146341463415,0.992
79,400,0.8674698795180723,0.7762254901960786,0.14045698924731187,0.4634146341463415,1.0
80,405,0.891566265060241,0.8257929104477613,0.13776881720430112,0.5609756097560976,1.0
81,410,0.8855421686746988,0.8138903640762377,0.13239247311827962,0.5365853658536586,1.0
82,415,0.8734939759036144,0.7891234650051417,0.14045698924731187,0.4878048780487805,1.0
83,420,0.8855421686746988,0.8138903640762377,0.135752688172043,0.5365853658536586,1.0
84,425,0.8674698795180723,0.7762254901960786,0.13239247311827962,0.4634146341463415,1.0
85,430,0.8554216867469879,0.7493078278379058,0.13508064516129037,0.4146341463414634,1.0
86,435,0.8554216867469879,0.7493078278379058,0.15053763440860213,0.4146341463414634,1.0
87,440,0.8734939759036144,0.7891234650051417,0.14045698924731187,0.4878048780487805,1.0
88,445,0.8734939759036144,0.7891234650051417,0.14717741935483875,0.4878048780487805,1.0
89,450,0.8554216867469879,0.7493078278379058,0.13978494623655913,0.4146341463414634,1.0
90,455,0.8614457831325302,0.7629602036381697,0.1391129032258065,0.43902439024390244,1.0
91,460,0.8734939759036144,0.7891234650051417,0.1411290322580645,0.4878048780487805,1.0
92,465,0.8734939759036144,0.7891234650051417,0.13776881720430112,0.4878048780487805,1.0
93,470,0.8855421686746988,0.8138903640762377,0.135752688172043,0.5365853658536586,1.0
