,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8103448275862069,0.6720169075227052,0.2226487523992322,0.3333333333333333,0.9621212121212122
1,10,0.8620689655172413,0.780672268907563,0.16314779270633395,0.5238095238095238,0.9696969696969697
2,15,0.8620689655172413,0.780672268907563,0.17850287907869478,0.5238095238095238,0.9696969696969697
3,20,0.8793103448275862,0.8179825653798256,0.12412028150991683,0.6190476190476191,0.9621212121212122
4,25,0.8850574712643678,0.8248792270531401,0.11900191938579652,0.6190476190476191,0.9696969696969697
5,30,0.9022988505747126,0.8495957695632277,0.11644273832373642,0.6428571428571429,0.9848484848484849
6,35,0.9022988505747126,0.8526525529265254,0.11900191938579652,0.6666666666666666,0.9772727272727273
7,40,0.8850574712643678,0.8211716341212745,0.12923864363403714,0.5952380952380952,0.9772727272727273
8,45,0.896551724137931,0.8423913043478262,0.11452335252719126,0.6428571428571429,0.9772727272727273
9,50,0.9022988505747126,0.8495957695632277,0.11772232885476652,0.6428571428571429,0.9848484848484849
10,55,0.8908045977011494,0.8282686613682406,0.10812539987204095,0.5952380952380952,0.9848484848484849
11,60,0.9022988505747126,0.8495957695632277,0.11260396673064621,0.6428571428571429,0.9848484848484849
12,65,0.9252873563218391,0.884985000254233,0.1074856046065259,0.6904761904761905,1.0
13,70,0.8850574712643678,0.8172268907563025,0.110044785668586,0.5714285714285714,0.9848484848484849
