,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8012048192771084,0.6914671923401858,0.168010752688172,0.4146341463414634,0.928
1,10,0.8433734939759037,0.7541581225791752,0.15456989247311825,0.4878048780487805,0.96
2,15,0.8433734939759037,0.7595811051693404,0.14381720430107525,0.5121951219512195,0.952
3,20,0.8674698795180723,0.8049145299145299,0.1391129032258065,0.6097560975609756,0.952
4,25,0.8855421686746988,0.8331834770190935,0.13642473118279574,0.6585365853658537,0.96
5,30,0.8855421686746988,0.8297987156656413,0.13776881720430112,0.6341463414634146,0.968
6,35,0.8795180722891566,0.8189749182115595,0.12768817204301075,0.6097560975609756,0.968
7,40,0.8674698795180723,0.7965686274509804,0.12701612903225812,0.5609756097560976,0.968
8,45,0.8855421686746988,0.822359898620107,0.13642473118279574,0.5853658536585366,0.984
9,50,0.891566265060241,0.8370774263904035,0.12634408602150538,0.6341463414634146,0.976
10,55,0.8795180722891566,0.8150623885918004,0.12903225806451613,0.5853658536585366,0.976
11,60,0.9096385542168675,0.8656305649991907,0.1283602150537635,0.6829268292682927,0.984
12,65,0.8975903614457831,0.8477146403324161,0.12432795698924726,0.6585365853658537,0.976
13,70,0.8734939759036144,0.7991356957649093,0.1283602150537635,0.5365853658536586,0.984
14,75,0.8975903614457831,0.8444922025679176,0.1283602150537635,0.6341463414634146,0.984
15,80,0.8734939759036144,0.8079021325838982,0.13776881720430112,0.5853658536585366,0.968
16,85,0.8795180722891566,0.8150623885918004,0.12970430107526887,0.5853658536585366,0.976
17,90,0.891566265060241,0.8335561497326204,0.12029569892473113,0.6097560975609756,0.984
18,95,0.8975903614457831,0.8444922025679176,0.125,0.6341463414634146,0.984
19,100,0.8734939759036144,0.8036609405801183,0.1196236559139785,0.5609756097560976,0.976
20,105,0.8855421686746988,0.822359898620107,0.12365591397849462,0.5853658536585366,0.984
21,110,0.9096385542168675,0.8656305649991907,0.125,0.6829268292682927,0.984
22,112,0.8795180722891566,0.8150623885918004,0.12701612903225812,0.5853658536585366,0.976
