,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8132530120481928,0.7164269576238496,0.16733870967741937,0.4634146341463415,0.928
1,10,0.8614457831325302,0.7896070975918885,0.15255376344086025,0.5609756097560976,0.96
2,15,0.8554216867469879,0.773069036226931,0.144489247311828,0.5121951219512195,0.968
3,20,0.8373493975903614,0.7417458945548834,0.14583333333333337,0.4634146341463415,0.96
4,25,0.8614457831325302,0.7800057620282339,0.13709677419354838,0.5121951219512195,0.976
5,30,0.8674698795180723,0.7965686274509804,0.1303763440860215,0.5609756097560976,0.968
6,35,0.8614457831325302,0.7896070975918885,0.13440860215053763,0.5609756097560976,0.96
7,40,0.8795180722891566,0.8150623885918004,0.12567204301075274,0.5853658536585366,0.976
8,45,0.8855421686746988,0.8261971675759079,0.1283602150537635,0.6097560975609756,0.976
9,50,0.8855421686746988,0.822359898620107,0.125,0.5853658536585366,0.984
10,55,0.8855421686746988,0.8261971675759079,0.12231182795698925,0.6097560975609756,0.976
11,60,0.8795180722891566,0.8150623885918004,0.12231182795698925,0.5853658536585366,0.976
12,65,0.8855421686746988,0.8261971675759079,0.12029569892473113,0.6097560975609756,0.976
13,70,0.891566265060241,0.8335561497326204,0.125,0.6097560975609756,0.984
14,75,0.891566265060241,0.8370774263904035,0.12298387096774188,0.6341463414634146,0.976
15,80,0.8855421686746988,0.8182656295015845,0.13172043010752688,0.5609756097560976,0.992
16,85,0.8795180722891566,0.8150623885918004,0.12298387096774188,0.5853658536585366,0.976
17,90,0.8855421686746988,0.822359898620107,0.12701612903225812,0.5853658536585366,0.984
18,95,0.8855421686746988,0.822359898620107,0.13104838709677424,0.5853658536585366,0.984
19,100,0.8795180722891566,0.8150623885918004,0.1303763440860215,0.5853658536585366,0.976
20,105,0.8855421686746988,0.822359898620107,0.12903225806451613,0.5853658536585366,0.984
21,110,0.8795180722891566,0.8108908635224426,0.12701612903225812,0.5609756097560976,0.984
22,115,0.8795180722891566,0.8108908635224426,0.12231182795698925,0.5609756097560976,0.984
23,120,0.8795180722891566,0.8064365671641791,0.12365591397849462,0.5365853658536586,0.992
24,125,0.8795180722891566,0.8108908635224426,0.12567204301075274,0.5609756097560976,0.984
25,130,0.8855421686746988,0.822359898620107,0.12701612903225812,0.5853658536585366,0.984
26,135,0.8734939759036144,0.8036609405801183,0.125,0.5609756097560976,0.976
27,140,0.8855421686746988,0.8182656295015845,0.13508064516129037,0.5609756097560976,0.992
28,145,0.8734939759036144,0.8036609405801183,0.11760752688172038,0.5609756097560976,0.976
29,150,0.8795180722891566,0.8064365671641791,0.12298387096774188,0.5365853658536586,0.992
30,155,0.891566265060241,0.8335561497326204,0.12231182795698925,0.6097560975609756,0.984
31,160,0.891566265060241,0.8298017771701982,0.12768817204301075,0.5853658536585366,0.992
32,165,0.891566265060241,0.8298017771701982,0.12231182795698925,0.5853658536585366,0.992
33,170,0.8855421686746988,0.8182656295015845,0.12096774193548387,0.5609756097560976,0.992
34,175,0.8795180722891566,0.8064365671641791,0.12096774193548387,0.5365853658536586,0.992
35,180,0.8614457831325302,0.7849619825401295,0.12634408602150538,0.5365853658536586,0.968
36,185,0.8795180722891566,0.8064365671641791,0.1216397849462365,0.5365853658536586,0.992
37,190,0.8855421686746988,0.8182656295015845,0.12096774193548387,0.5609756097560976,0.992
38,195,0.8855421686746988,0.8182656295015845,0.12298387096774188,0.5609756097560976,0.992
39,200,0.891566265060241,0.8335561497326204,0.12365591397849462,0.6097560975609756,0.984
40,205,0.8855421686746988,0.8182656295015845,0.1283602150537635,0.5609756097560976,0.992
41,210,0.8795180722891566,0.8064365671641791,0.11827956989247312,0.5365853658536586,0.992
42,215,0.8734939759036144,0.7991356957649093,0.12567204301075274,0.5365853658536586,0.984
43,220,0.8855421686746988,0.8182656295015845,0.1088709677419355,0.5609756097560976,0.992
44,225,0.8855421686746988,0.822359898620107,0.11827956989247312,0.5853658536585366,0.984
45,230,0.8975903614457831,0.8410588566600957,0.12096774193548387,0.6097560975609756,0.992
46,235,0.8734939759036144,0.7942998760842628,0.11693548387096775,0.5121951219512195,0.992
47,240,0.8855421686746988,0.8182656295015845,0.11223118279569888,0.5609756097560976,0.992
48,245,0.8855421686746988,0.8182656295015845,0.11021505376344087,0.5609756097560976,0.992
49,250,0.891566265060241,0.8298017771701982,0.12096774193548387,0.5853658536585366,0.992
50,255,0.891566265060241,0.8298017771701982,0.11760752688172038,0.5853658536585366,0.992
51,260,0.8855421686746988,0.8182656295015845,0.12701612903225812,0.5609756097560976,0.992
52,265,0.8975903614457831,0.8410588566600957,0.10618279569892475,0.6097560975609756,0.992
53,270,0.8795180722891566,0.8064365671641791,0.1108870967741935,0.5365853658536586,0.992
54,275,0.8674698795180723,0.7818399044205496,0.125,0.4878048780487805,0.992
55,280,0.8674698795180723,0.7818399044205496,0.1216397849462365,0.4878048780487805,0.992
56,285,0.8855421686746988,0.8182656295015845,0.11021505376344087,0.5609756097560976,0.992
57,290,0.8795180722891566,0.8064365671641791,0.11357526881720426,0.5365853658536586,0.992
58,295,0.8795180722891566,0.8064365671641791,0.116263440860215,0.5365853658536586,0.992
59,300,0.8795180722891566,0.8064365671641791,0.114247311827957,0.5365853658536586,0.992
60,305,0.8614457831325302,0.7690399854818221,0.11693548387096775,0.4634146341463415,0.992
61,310,0.8795180722891566,0.8016726403823178,0.12231182795698925,0.5121951219512195,1.0
62,315,0.8674698795180723,0.7818399044205496,0.11827956989247312,0.4878048780487805,0.992
63,320,0.891566265060241,0.8298017771701982,0.11693548387096775,0.5853658536585366,0.992
64,325,0.8614457831325302,0.7747093880922877,0.11760752688172038,0.4878048780487805,0.984
65,330,0.8795180722891566,0.8064365671641791,0.116263440860215,0.5365853658536586,0.992
66,335,0.8795180722891566,0.8016726403823178,0.11760752688172038,0.5121951219512195,1.0
67,340,0.8734939759036144,0.7942998760842628,0.12298387096774188,0.5121951219512195,0.992
68,345,0.8734939759036144,0.7891234650051417,0.12231182795698925,0.4878048780487805,1.0
69,350,0.8795180722891566,0.8064365671641791,0.11559139784946237,0.5365853658536586,0.992
70,355,0.8674698795180723,0.787080223880597,0.1196236559139785,0.5121951219512195,0.984
71,360,0.9036144578313253,0.8487126908179539,0.1196236559139785,0.6097560975609756,1.0
72,365,0.8795180722891566,0.8064365671641791,0.11559139784946237,0.5365853658536586,0.992
73,370,0.8734939759036144,0.7942998760842628,0.1216397849462365,0.5121951219512195,0.992
74,375,0.8734939759036144,0.7942998760842628,0.12029569892473113,0.5121951219512195,0.992
75,380,0.8855421686746988,0.8138903640762377,0.12298387096774188,0.5365853658536586,1.0
76,385,0.891566265060241,0.8257929104477613,0.12298387096774188,0.5609756097560976,1.0
77,390,0.8734939759036144,0.7942998760842628,0.12432795698924726,0.5121951219512195,0.992
78,395,0.8734939759036144,0.7942998760842628,0.11155913978494625,0.5121951219512195,0.992
79,400,0.8795180722891566,0.8108908635224426,0.11223118279569888,0.5609756097560976,0.984
80,405,0.8734939759036144,0.7942998760842628,0.11827956989247312,0.5121951219512195,0.992
81,410,0.8855421686746988,0.822359898620107,0.12567204301075274,0.5853658536585366,0.984
82,415,0.8674698795180723,0.7818399044205496,0.11693548387096775,0.4878048780487805,0.992
83,420,0.8674698795180723,0.787080223880597,0.12096774193548387,0.5121951219512195,0.984
84,425,0.8795180722891566,0.8016726403823178,0.1196236559139785,0.5121951219512195,1.0
85,430,0.8674698795180723,0.7818399044205496,0.12768817204301075,0.4878048780487805,0.992
86,435,0.891566265060241,0.8257929104477613,0.11223118279569888,0.5609756097560976,1.0
87,440,0.8734939759036144,0.7942998760842628,0.13306451612903225,0.5121951219512195,0.992
88,445,0.8855421686746988,0.8182656295015845,0.11895161290322576,0.5609756097560976,0.992
89,450,0.8855421686746988,0.8138903640762377,0.1283602150537635,0.5365853658536586,1.0
90,455,0.8795180722891566,0.8108908635224426,0.125,0.5609756097560976,0.984
91,460,0.8795180722891566,0.8064365671641791,0.11491935483870963,0.5365853658536586,0.992
92,465,0.8734939759036144,0.7942998760842628,0.1216397849462365,0.5121951219512195,0.992
93,470,0.8795180722891566,0.8064365671641791,0.12567204301075274,0.5365853658536586,0.992
94,475,0.8674698795180723,0.7818399044205496,0.12298387096774188,0.4878048780487805,0.992
95,480,0.8855421686746988,0.8138903640762377,0.11290322580645162,0.5365853658536586,1.0
96,485,0.8674698795180723,0.7818399044205496,0.12432795698924726,0.4878048780487805,0.992
97,490,0.8795180722891566,0.8064365671641791,0.1216397849462365,0.5365853658536586,0.992
98,495,0.8614457831325302,0.7747093880922877,0.12096774193548387,0.4878048780487805,0.984
99,500,0.8674698795180723,0.787080223880597,0.1216397849462365,0.5121951219512195,0.984
100,505,0.8734939759036144,0.7942998760842628,0.11827956989247312,0.5121951219512195,0.992
101,510,0.8614457831325302,0.7690399854818221,0.11693548387096775,0.4634146341463415,0.992
102,515,0.8975903614457831,0.8373955632382599,0.11760752688172038,0.5853658536585366,1.0
103,520,0.8674698795180723,0.7762254901960786,0.12298387096774188,0.4634146341463415,1.0
104,525,0.8734939759036144,0.7942998760842628,0.1196236559139785,0.5121951219512195,0.992
105,530,0.8855421686746988,0.8138903640762377,0.12432795698924726,0.5365853658536586,1.0
106,535,0.8734939759036144,0.7942998760842628,0.12567204301075274,0.5121951219512195,0.992
107,540,0.8734939759036144,0.7891234650051417,0.12231182795698925,0.4878048780487805,1.0
108,545,0.891566265060241,0.8298017771701982,0.12432795698924726,0.5853658536585366,0.992
109,550,0.8855421686746988,0.8138903640762377,0.12903225806451613,0.5365853658536586,1.0
110,555,0.8855421686746988,0.8138903640762377,0.11223118279569888,0.5365853658536586,1.0
111,560,0.8674698795180723,0.7818399044205496,0.12365591397849462,0.4878048780487805,0.992
112,565,0.8614457831325302,0.7800057620282339,0.12298387096774188,0.5121951219512195,0.976
113,570,0.8734939759036144,0.7942998760842628,0.125,0.5121951219512195,0.992
114,575,0.8674698795180723,0.7818399044205496,0.12634408602150538,0.4878048780487805,0.992
115,580,0.8795180722891566,0.8064365671641791,0.12365591397849462,0.5365853658536586,0.992
116,585,0.891566265060241,0.8257929104477613,0.1196236559139785,0.5609756097560976,1.0
117,590,0.8795180722891566,0.8016726403823178,0.12768817204301075,0.5121951219512195,1.0
118,595,0.891566265060241,0.8257929104477613,0.11693548387096775,0.5609756097560976,1.0
119,600,0.8734939759036144,0.7891234650051417,0.11895161290322576,0.4878048780487805,1.0
120,605,0.8855421686746988,0.8138903640762377,0.12634408602150538,0.5365853658536586,1.0
121,610,0.8855421686746988,0.8138903640762377,0.12432795698924726,0.5365853658536586,1.0
122,615,0.891566265060241,0.8257929104477613,0.125,0.5609756097560976,1.0
123,620,0.8734939759036144,0.7891234650051417,0.116263440860215,0.4878048780487805,1.0
124,625,0.891566265060241,0.8257929104477613,0.1216397849462365,0.5609756097560976,1.0
125,630,0.891566265060241,0.8257929104477613,0.11895161290322576,0.5609756097560976,1.0
126,635,0.8674698795180723,0.7818399044205496,0.12365591397849462,0.4878048780487805,0.992
127,640,0.8734939759036144,0.7942998760842628,0.11693548387096775,0.5121951219512195,0.992
128,645,0.8734939759036144,0.7942998760842628,0.12634408602150538,0.5121951219512195,0.992
129,650,0.8734939759036144,0.7891234650051417,0.1216397849462365,0.4878048780487805,1.0
130,655,0.8734939759036144,0.7942998760842628,0.11357526881720426,0.5121951219512195,0.992
131,660,0.8614457831325302,0.7629602036381697,0.10954301075268813,0.43902439024390244,1.0
132,665,0.8795180722891566,0.8016726403823178,0.1196236559139785,0.5121951219512195,1.0
133,670,0.8614457831325302,0.7629602036381697,0.11827956989247312,0.43902439024390244,1.0
134,675,0.891566265060241,0.8257929104477613,0.12768817204301075,0.5609756097560976,1.0
