,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7853881278538812,0.6457377881413537,0.21638095238095234,0.32242990654205606,0.9350453172205438
1,10,0.7945205479452054,0.6525157787102006,0.2063492063492064,0.3177570093457944,0.9486404833836858
2,15,0.7968036529680366,0.6401318279589745,0.20457142857142863,0.2803738317757009,0.9637462235649547
3,20,0.8082191780821918,0.6603491409949872,0.20114285714285718,0.3037383177570093,0.9712990936555891
4,25,0.8253424657534246,0.6978731557769688,0.1859047619047619,0.3598130841121495,0.9758308157099698
5,30,0.8242009132420092,0.6903030303030302,0.17434920634920636,0.3411214953271028,0.9803625377643505
6,35,0.8310502283105022,0.7054739749927306,0.16482539682539687,0.3644859813084112,0.9818731117824774
7,40,0.8515981735159818,0.7477919615885474,0.1522539682539683,0.42990654205607476,0.9879154078549849
8,45,0.8664383561643836,0.783098108679504,0.1346031746031746,0.5046728971962616,0.9833836858006042
9,50,0.8926940639269406,0.8321907479111473,0.11060317460317459,0.5981308411214953,0.9879154078549849
10,55,0.8904109589041096,0.8256065696155281,0.10679365079365077,0.5747663551401869,0.9924471299093656
11,60,0.9075342465753424,0.8569247986127215,0.1024761904761905,0.6401869158878505,0.9939577039274925
12,65,0.9155251141552512,0.8701057204459656,0.0957460317460318,0.6635514018691588,0.9969788519637462
13,70,0.9166666666666666,0.872651851733841,0.09333333333333338,0.6728971962616822,0.9954682779456193
