,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6299212598425197,0.4977875460391322,0.36979622452806604,0.1863799283154122,0.8327868852459016
1,10,0.6535433070866141,0.5134756712959673,0.35416927115889485,0.1863799283154122,0.8672131147540983
2,15,0.6771653543307087,0.5411633532051109,0.32429053631703963,0.2114695340501792,0.8901639344262295
3,20,0.688413948256468,0.5355653585957554,0.31391423927991,0.1827956989247312,0.919672131147541
4,25,0.7244094488188977,0.6271771039275597,0.27090886360795097,0.34050179211469533,0.9
5,30,0.7480314960629921,0.6575312310824941,0.2396549568696087,0.3727598566308244,0.919672131147541
6,35,0.7694038245219348,0.6880461481842846,0.23690461307663457,0.4121863799283154,0.9327868852459016
7,40,0.7671541057367829,0.6820177598531936,0.23402925365670713,0.3978494623655914,0.9360655737704918
8,45,0.7784026996625422,0.702064063720078,0.2232779097387173,0.4336917562724014,0.9360655737704918
9,50,0.7739032620922385,0.6931771937807465,0.22615326915864487,0.4157706093189964,0.9377049180327869
10,55,0.7997750281214848,0.7411775096828221,0.20240030003750464,0.5161290322580645,0.9295081967213115
11,60,0.796400449943757,0.7357143443733627,0.20590073759219907,0.5053763440860215,0.9295081967213115
12,65,0.8042744656917885,0.7483798555533867,0.20515064383047876,0.5304659498207885,0.9295081967213115
13,70,0.813273340832396,0.7612442080194661,0.20052506563320416,0.5519713261648745,0.9327868852459016
14,75,0.7930258717660292,0.7339189277116271,0.20252531566445808,0.5125448028673835,0.921311475409836
15,80,0.7986501687289089,0.7364058459790259,0.1998999874984373,0.4982078853046595,0.9360655737704918
16,85,0.8031496062992126,0.7458908886591304,0.2006500812601575,0.5232974910394266,0.9311475409836065
17,90,0.8087739032620922,0.7521223691807064,0.19502437804725592,0.5268817204301075,0.9377049180327869
18,95,0.8008998875140607,0.7400932574192174,0.1926490811351419,0.5053763440860215,0.9360655737704918
19,100,0.8110236220472441,0.7543520309477756,0.19564945618202279,0.5268817204301075,0.940983606557377
20,105,0.8098987626546682,0.7504157218442933,0.19602450306288288,0.5125448028673835,0.9459016393442623
21,110,0.8020247469066367,0.7397021440834742,0.19139892486560817,0.4982078853046595,0.940983606557377
22,115,0.8076490438695163,0.7489036554728032,0.19389923740467563,0.5161290322580645,0.940983606557377
23,120,0.8065241844769404,0.7470755590842927,0.18802350293786718,0.5125448028673835,0.940983606557377
24,125,0.8177727784026997,0.7624562908227221,0.18802350293786718,0.5340501792114696,0.9475409836065574
