,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8013856812933026,0.7425470132743364,0.22940723633564275,0.5072463768115942,0.9389830508474576
1,10,0.8556581986143187,0.8219065622290553,0.14087759815242495,0.6594202898550725,0.9474576271186441
2,15,0.8960739030023095,0.8722462627852084,0.11367718758018985,0.7282608695652174,0.9745762711864406
3,20,0.8983833718244804,0.8753899786124937,0.1043110084680523,0.7355072463768116,0.9745762711864406
4,25,0.894919168591224,0.8700246571501611,0.10328457788042089,0.717391304347826,0.9779661016949153
5,30,0.8914549653579676,0.8665683189089955,0.10867333846548632,0.7210144927536232,0.9711864406779661
6,35,0.894919168591224,0.8716085989621942,0.1080318193482166,0.7355072463768116,0.9694915254237289
7,40,0.8983833718244804,0.875085234723315,0.10700538876058507,0.7318840579710145,0.976271186440678
8,45,0.8891454965357968,0.8633934733313615,0.1076469078778548,0.7137681159420289,0.9711864406779661
9,50,0.8937644341801386,0.8697258867312434,0.10649217346676931,0.7282608695652174,0.9711864406779661
10,55,0.8879907621247113,0.8624782467048772,0.10546574287913779,0.717391304347826,0.9677966101694915
11,60,0.8960739030023095,0.8716132518053872,0.10597895817295355,0.7210144927536232,0.9779661016949153
12,65,0.9030023094688222,0.8816269942004649,0.1080318193482166,0.75,0.9745762711864406
13,70,0.8972286374133949,0.8747308079256648,0.11085450346420322,0.7427536231884058,0.9694915254237289
14,75,0.894919168591224,0.8719157699015223,0.11098280728765719,0.7391304347826086,0.9677966101694915
15,80,0.8879907621247113,0.8621406099476312,0.11803951757762376,0.7137681159420289,0.9694915254237289
16,85,0.8960739030023095,0.8725579326718684,0.11175263022838078,0.7318840579710145,0.9728813559322034
17,90,0.8926096997690531,0.8678255332487597,0.11111111111111116,0.7210144927536232,0.9728813559322034
18,95,0.8914549653579676,0.8665683189089955,0.1153451372850911,0.7210144927536232,0.9711864406779661
19,100,0.8833718244803695,0.8568072465689958,0.1105978958172954,0.7101449275362319,0.964406779661017
20,105,0.8937644341801386,0.8700412360371647,0.11200923787528871,0.7318840579710145,0.9694915254237289
21,110,0.8960739030023095,0.8712918375839723,0.11342057993328203,0.717391304347826,0.9796610169491525
22,112,0.8868360277136259,0.8594975100656919,0.11932255581216322,0.6992753623188406,0.9745762711864406
