,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8348729792147807,0.7423235780646906,0.16538362843212728,0.4834123222748815,0.9480916030534351
1,10,0.8533487297921478,0.7711545063931169,0.13818321785989218,0.5213270142180095,0.9603053435114504
2,15,0.8903002309468823,0.8364241162587709,0.11239414934565051,0.6492890995260664,0.9679389312977099
3,20,0.9110854503464203,0.8689619258167527,0.09840903258917111,0.7061611374407583,0.9770992366412213
4,25,0.9203233256351039,0.8811922528616336,0.09032589171157301,0.7109004739336493,0.9877862595419847
5,30,0.9087759815242494,0.8634328432693555,0.09250705671028991,0.6824644549763034,0.981679389312977
6,35,0.9157043879907621,0.8752867883063362,0.09160892994611236,0.7109004739336493,0.981679389312977
7,40,0.9110854503464203,0.8663566854726378,0.09622786759045421,0.6824644549763034,0.9847328244274809
8,45,0.9191685912240185,0.8806439164231765,0.08955606877084932,0.7203791469194313,0.983206106870229
9,50,0.9237875288683602,0.8865817359209429,0.09019758788811905,0.7203791469194313,0.9893129770992366
10,55,0.9122401847575058,0.867826617826618,0.08968437259430329,0.6824644549763034,0.9862595419847329
11,60,0.9168591224018475,0.8772337426066958,0.08403900436233003,0.7156398104265402,0.981679389312977
12,65,0.9203233256351039,0.8816590781710769,0.08673338465486269,0.7156398104265402,0.9862595419847329
13,70,0.9145496535796767,0.8723304220323856,0.0863484731845009,0.6966824644549763,0.9847328244274809
14,75,0.9214780600461894,0.8822136347998624,0.08609186553759307,0.7061611374407583,0.9908396946564886
15,80,0.918013856812933,0.8762725200071637,0.08840133435976394,0.6919431279620853,0.9908396946564886
16,85,0.9203233256351039,0.8811922528616336,0.08622016936104693,0.7109004739336493,0.9877862595419847
17,90,0.9133949191685913,0.8703476360152109,0.08775981524249421,0.6919431279620853,0.9847328244274809
18,95,0.9157043879907621,0.8738050323881387,0.08801642288940215,0.6966824644549763,0.9862595419847329
19,100,0.9122401847575058,0.8683564153645521,0.08352578906851427,0.6872037914691943,0.9847328244274809
20,105,0.9145496535796767,0.8707827559785458,0.08763151141904024,0.6824644549763034,0.9893129770992366
21,110,0.9145496535796767,0.8707827559785458,0.08711829612522448,0.6824644549763034,0.9893129770992366
22,115,0.9133949191685913,0.8703476360152109,0.0851937387734154,0.6919431279620853,0.9847328244274809
23,120,0.9157043879907621,0.873299195318215,0.0889145496535797,0.6919431279620853,0.9877862595419847
24,125,0.9122401847575058,0.866747651441529,0.08775981524249421,0.6729857819905213,0.9893129770992366
25,130,0.9168591224018475,0.8747831116252169,0.09006928406466508,0.6919431279620853,0.9893129770992366
26,135,0.9133949191685913,0.8703476360152109,0.08763151141904024,0.6919431279620853,0.9847328244274809
27,140,0.9122401847575058,0.8661982711652152,0.09122401847575057,0.6682464454976303,0.9908396946564886
28,145,0.9157043879907621,0.8722690637684849,0.09173723376956633,0.6824644549763034,0.9908396946564886
29,150,0.9087759815242494,0.8612030261286612,0.088144726712856,0.6635071090047393,0.9877862595419847
