,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8371824480369515,0.751248281130634,0.16782140107775212,0.5118483412322274,0.9419847328244275
1,10,0.8833718244803695,0.8180047649268095,0.13202463433410316,0.5829383886255924,0.9801526717557252
2,15,0.8787528868360277,0.810797032844703,0.12406979727995893,0.5734597156398105,0.9770992366412213
3,20,0.8822170900692841,0.8141865455004418,0.12689248139594556,0.5687203791469194,0.983206106870229
4,25,0.8879907621247113,0.8229042588403456,0.1267641775724917,0.5781990521327014,0.9877862595419847
5,30,0.8810623556581986,0.8119498830985112,0.1212471131639723,0.5639810426540285,0.983206106870229
6,35,0.8822170900692841,0.8125270601818444,0.12740569668976132,0.5592417061611374,0.9862595419847329
7,40,0.8868360277136259,0.8214733476376793,0.12214523992814985,0.5781990521327014,0.9862595419847329
8,45,0.8856812933025404,0.8176318560352254,0.12445470875032072,0.5639810426540285,0.9893129770992366
9,50,0.8856812933025404,0.8192528002597342,0.12150372081088012,0.5734597156398105,0.9862595419847329
10,55,0.8799076212471132,0.8097025016903312,0.12227354375160382,0.5592417061611374,0.983206106870229
11,60,0.8868360277136259,0.8190663801337154,0.12329997433923534,0.5639810426540285,0.9908396946564886
12,65,0.8856812933025404,0.8200479821672575,0.12702078521939952,0.5781990521327014,0.9847328244274809
13,70,0.8856812933025404,0.8184474839431037,0.12176032845778806,0.5687203791469194,0.9877862595419847
14,75,0.8856812933025404,0.8208332027209178,0.12445470875032072,0.5829383886255924,0.983206106870229
15,80,0.8856812933025404,0.8192528002597342,0.12663587374903773,0.5734597156398105,0.9862595419847329
16,85,0.8845265588914549,0.8201946714504018,0.12240184757505779,0.5876777251184834,0.9801526717557252
17,90,0.8799076212471132,0.8097025016903312,0.12291506286887344,0.5592417061611374,0.983206106870229
18,95,0.8810623556581986,0.8111120287488855,0.12240184757505779,0.5592417061611374,0.9847328244274809
19,100,0.8903002309468823,0.8265557174209572,0.11470361816782138,0.5829383886255924,0.9893129770992366
20,105,0.8891454965357968,0.8273868845923857,0.11791121375416991,0.5971563981042654,0.983206106870229
21,110,0.8868360277136259,0.8237907780213938,0.11816782140107773,0.5924170616113744,0.981679389312977
22,112,0.8856812933025404,0.8200479821672575,0.11714139081344621,0.5781990521327014,0.9847328244274809
