,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8515981735159818,0.7648817389006343,0.15060317460317463,0.5,0.9652567975830816
1,10,0.8926940639269406,0.8363527962160657,0.12761904761904763,0.6261682242990654,0.9788519637462235
2,15,0.8858447488584474,0.8222402597402597,0.1305396825396825,0.5887850467289719,0.9818731117824774
3,20,0.8938356164383562,0.8357284724812728,0.12419047619047618,0.6121495327102804,0.9848942598187311
4,25,0.8938356164383562,0.8343307893629093,0.11555555555555552,0.602803738317757,0.9879154078549849
5,30,0.8732876712328768,0.7970050542058884,0.12304761904761907,0.5327102803738317,0.9833836858006042
6,35,0.8858447488584474,0.8207093034679243,0.12152380952380948,0.5794392523364486,0.9848942598187311
7,40,0.8789954337899544,0.806582236293951,0.12330158730158736,0.5467289719626168,0.986404833836858
8,45,0.8778538812785388,0.8025426853031947,0.12622222222222224,0.5327102803738317,0.9894259818731118
9,50,0.8926940639269406,0.829991411205074,0.12203174603174605,0.5841121495327103,0.9924471299093656
10,55,0.889269406392694,0.8226080203420827,0.12152380952380948,0.5654205607476636,0.9939577039274925
11,60,0.9029680365296804,0.8479312647682923,0.11123809523809525,0.616822429906542,0.9954682779456193
12,65,0.9189497716894978,0.8761408420972975,0.09612698412698417,0.677570093457944,0.9969788519637462
13,70,0.9121004566210046,0.8651194692123569,0.09638095238095234,0.6588785046728972,0.9939577039274925
