,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.771689497716895,0.7137909628516352,0.22260317460317458,0.5053763440860215,0.8961474036850922
1,10,0.79337899543379,0.73997280928617,0.1900952380952381,0.5340501792114696,0.914572864321608
2,15,0.8687214611872146,0.835641112236857,0.11834920634920632,0.6594982078853047,0.966499162479062
3,20,0.8915525114155252,0.8659227597806946,0.10628571428571432,0.7132616487455197,0.9748743718592965
4,25,0.8915525114155252,0.865254117909933,0.10438095238095235,0.7060931899641577,0.9782244556113903
5,30,0.9029680365296804,0.8825831702544031,0.10133333333333339,0.7634408602150538,0.9681742043551089
6,35,0.9075342465753424,0.8873240331250447,0.09320634920634918,0.7598566308243727,0.9765494137353434
7,40,0.9052511415525114,0.8839922074316595,0.08876190476190471,0.7491039426523297,0.9782244556113903
8,45,0.9018264840182648,0.8796549520766773,0.09257142857142853,0.7419354838709677,0.9765494137353434
9,50,0.9121004566210046,0.8928882784028203,0.0808888888888889,0.7670250896057348,0.9798994974874372
10,55,0.908675799086758,0.8883187250996016,0.08330158730158732,0.7562724014336918,0.9798994974874372
11,60,0.9018264840182648,0.8802274114774113,0.09003174603174602,0.7491039426523297,0.9731993299832495
12,65,0.908675799086758,0.8885836385836385,0.08850793650793654,0.7598566308243727,0.9782244556113903
13,70,0.9029680365296804,0.8814797364730751,0.09104761904761904,0.7491039426523297,0.9748743718592965
