,n_estimators,min_samples_leaf,acc,f1,oob,sensitivity,specificity,infant_acc_0.1,infant_f1_0.1,infant_sensitivity_0.1,infant_specificity_0.1,infant_acc_0.2,infant_f1_0.2,infant_sensitivity_0.2,infant_specificity_0.2,infant_acc_0.3,infant_f1_0.3,infant_sensitivity_0.3,infant_specificity_0.3,infant_acc_0.4,infant_f1_0.4,infant_sensitivity_0.4,infant_specificity_0.4,infant_acc_0.5,infant_f1_0.5,infant_sensitivity_0.5,infant_specificity_0.5,infant_acc_0.6,infant_f1_0.6,infant_sensitivity_0.6,infant_specificity_0.6,infant_acc_0.7,infant_f1_0.7,infant_sensitivity_0.7,infant_specificity_0.7,infant_acc_0.8,infant_f1_0.8,infant_sensitivity_0.8,infant_specificity_0.8,infant_acc_0.9,infant_f1_0.9,infant_sensitivity_0.9,infant_specificity_0.9
0,1000,20,0.5991829323649569,0.5350837757837137,0.12586605080831403,0.415907207953604,0.668333854329478,0.36363636363636365,0.3418803418803419,1.0,0.125,0.36363636363636365,0.3418803418803419,1.0,0.125,0.6363636363636364,0.6333333333333333,1.0,0.5,0.5454545454545454,0.47619047619047616,0.3333333333333333,0.625,0.6363636363636364,0.38888888888888884,0.0,0.875,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0
