,n_estimators,min_samples_leaf,acc,f1,oob,sensitivity,specificity,infant_acc_0.1,infant_f1_0.1,infant_sensitivity_0.1,infant_specificity_0.1,infant_acc_0.2,infant_f1_0.2,infant_sensitivity_0.2,infant_specificity_0.2,infant_acc_0.3,infant_f1_0.3,infant_sensitivity_0.3,infant_specificity_0.3,infant_acc_0.4,infant_f1_0.4,infant_sensitivity_0.4,infant_specificity_0.4,infant_acc_0.5,infant_f1_0.5,infant_sensitivity_0.5,infant_specificity_0.5,infant_acc_0.6,infant_f1_0.6,infant_sensitivity_0.6,infant_specificity_0.6,infant_acc_0.7,infant_f1_0.7,infant_sensitivity_0.7,infant_specificity_0.7,infant_acc_0.8,infant_f1_0.8,infant_sensitivity_0.8,infant_specificity_0.8,infant_acc_0.9,infant_f1_0.9,infant_sensitivity_0.9,infant_specificity_0.9
0,811,20,0.6772582841579664,0.49346986689433037,0.07390300230946878,0.13670256835128416,0.8812128790246953,0.45454545454545453,0.41071428571428575,0.3333333333333333,0.5,0.7272727272727273,0.611764705882353,0.3333333333333333,0.875,0.6363636363636364,0.38888888888888884,0.0,0.875,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0
