,min_samples_leaf,n_estimators,acc,f1,oob,sensitivity,specificity,infant_acc_0.1,infant_f1_0.1,infant_sensitivity_0.1,infant_specificity_0.1,infant_acc_0.2,infant_f1_0.2,infant_sensitivity_0.2,infant_specificity_0.2,infant_acc_0.3,infant_f1_0.3,infant_sensitivity_0.3,infant_specificity_0.3,infant_acc_0.4,infant_f1_0.4,infant_sensitivity_0.4,infant_specificity_0.4,infant_acc_0.5,infant_f1_0.5,infant_sensitivity_0.5,infant_specificity_0.5,infant_acc_0.6,infant_f1_0.6,infant_sensitivity_0.6,infant_specificity_0.6,infant_acc_0.7,infant_f1_0.7,infant_sensitivity_0.7,infant_specificity_0.7,infant_acc_0.8,infant_f1_0.8,infant_sensitivity_0.8,infant_specificity_0.8,infant_acc_0.9,infant_f1_0.9,infant_sensitivity_0.9,infant_specificity_0.9
0,20,118,0.6610169491525424,0.5584107337028114,0.18781898604967673,0.3251231527093596,0.7885874649204865,0.36363636363636365,0.36363636363636365,0.6666666666666666,0.25,0.5454545454545454,0.47619047619047616,0.3333333333333333,0.625,0.6363636363636364,0.5416666666666666,0.3333333333333333,0.75,0.6363636363636364,0.5416666666666666,0.3333333333333333,0.75,0.7272727272727273,0.611764705882353,0.3333333333333333,0.875,0.8181818181818182,0.6944444444444444,0.3333333333333333,1.0,0.8181818181818182,0.6944444444444444,0.3333333333333333,1.0,0.8181818181818182,0.6944444444444444,0.3333333333333333,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0
