,min_samples_leaf,n_estimators,acc,f1,oob,sensitivity,specificity,infant_acc_0.1,infant_f1_0.1,infant_sensitivity_0.1,infant_specificity_0.1,infant_acc_0.2,infant_f1_0.2,infant_sensitivity_0.2,infant_specificity_0.2,infant_acc_0.3,infant_f1_0.3,infant_sensitivity_0.3,infant_specificity_0.3,infant_acc_0.4,infant_f1_0.4,infant_sensitivity_0.4,infant_specificity_0.4,infant_acc_0.5,infant_f1_0.5,infant_sensitivity_0.5,infant_specificity_0.5,infant_acc_0.6,infant_f1_0.6,infant_sensitivity_0.6,infant_specificity_0.6,infant_acc_0.7,infant_f1_0.7,infant_sensitivity_0.7,infant_specificity_0.7,infant_acc_0.8,infant_f1_0.8,infant_sensitivity_0.8,infant_specificity_0.8,infant_acc_0.9,infant_f1_0.9,infant_sensitivity_0.9,infant_specificity_0.9
0,20,666,0.6430062630480167,0.45500294610585423,0.08506883162725032,0.10101010101010101,0.8491834774255523,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.25,0.5454545454545454,0.35294117647058826,0.0,0.75,0.6363636363636364,0.38888888888888884,0.0,0.875,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0
