,min_samples_leaf,n_estimators,acc,f1,oob,sensitivity,specificity,infant_acc_0.1,infant_f1_0.1,infant_sensitivity_0.1,infant_specificity_0.1,infant_acc_0.2,infant_f1_0.2,infant_sensitivity_0.2,infant_specificity_0.2,infant_acc_0.3,infant_f1_0.3,infant_sensitivity_0.3,infant_specificity_0.3,infant_acc_0.4,infant_f1_0.4,infant_sensitivity_0.4,infant_specificity_0.4,infant_acc_0.5,infant_f1_0.5,infant_sensitivity_0.5,infant_specificity_0.5,infant_acc_0.6,infant_f1_0.6,infant_sensitivity_0.6,infant_specificity_0.6,infant_acc_0.7,infant_f1_0.7,infant_sensitivity_0.7,infant_specificity_0.7,infant_acc_0.8,infant_f1_0.8,infant_sensitivity_0.8,infant_specificity_0.8,infant_acc_0.9,infant_f1_0.9,infant_sensitivity_0.9,infant_specificity_0.9
0,20,100,0.6777476255088195,0.4999053595088694,0.11504120879120883,0.14814814814814814,0.8783910196445276,0.6363636363636364,0.6071428571428572,0.6666666666666666,0.625,0.7272727272727273,0.611764705882353,0.3333333333333333,0.875,0.6363636363636364,0.38888888888888884,0.0,0.875,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0,0.7272727272727273,0.4210526315789474,0.0,1.0
