,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8227848101265823,0.790530303030303,0.2008547008547008,0.68,0.8888888888888888
1,10,0.810126582278481,0.7603640040444894,0.19373219373219375,0.56,0.9259259259259259
2,15,0.8354430379746836,0.7980334316617502,0.1766381766381766,0.64,0.9259259259259259
3,20,0.810126582278481,0.7728579643473261,0.17948717948717952,0.64,0.8888888888888888
4,25,0.8227848101265823,0.790530303030303,0.16666666666666663,0.68,0.8888888888888888
5,30,0.7848101265822784,0.7425723595936362,0.1737891737891738,0.6,0.8703703703703703
6,35,0.8227848101265823,0.790530303030303,0.18091168091168086,0.68,0.8888888888888888
7,40,0.8227848101265823,0.7853260869565217,0.18518518518518523,0.64,0.9074074074074074
8,45,0.8607594936708861,0.8242669362992923,0.1524216524216524,0.64,0.9629629629629629
9,50,0.8607594936708861,0.8291052114060964,0.13532763532763536,0.68,0.9444444444444444
10,55,0.8860759493670886,0.8601769911504424,0.14387464387464388,0.72,0.9629629629629629
11,60,0.8734177215189873,0.8466614906832299,0.14387464387464388,0.72,0.9444444444444444
12,65,0.8607594936708861,0.8242669362992923,0.1310541310541311,0.64,0.9629629629629629
13,70,0.8734177215189873,0.8466614906832299,0.1282051282051282,0.72,0.9444444444444444
14,75,0.8607594936708861,0.8242669362992923,0.12962962962962965,0.64,0.9629629629629629
15,80,0.8734177215189873,0.8425039872408293,0.1253561253561254,0.68,0.9629629629629629
16,85,0.8607594936708861,0.8291052114060964,0.13247863247863245,0.68,0.9444444444444444
17,90,0.8481012658227848,0.8110047846889952,0.1367521367521367,0.64,0.9444444444444444
18,95,0.8607594936708861,0.8291052114060964,0.1367521367521367,0.68,0.9444444444444444
19,100,0.8354430379746836,0.7980334316617502,0.12962962962962965,0.64,0.9259259259259259
20,105,0.8860759493670886,0.8601769911504424,0.13247863247863245,0.72,0.9629629629629629
21,110,0.8607594936708861,0.8291052114060964,0.1253561253561254,0.68,0.9444444444444444
22,112,0.8607594936708861,0.8291052114060964,0.11111111111111116,0.68,0.9444444444444444
