,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6744186046511628,0.5724431818181818,0.3242894056847545,0.2962962962962963,0.847457627118644
1,10,0.7093023255813954,0.6124031007751938,0.2441860465116279,0.3333333333333333,0.8813559322033898
2,15,0.7093023255813954,0.6124031007751938,0.2596899224806202,0.3333333333333333,0.8813559322033898
3,20,0.7674418604651163,0.6742424242424242,0.24547803617571062,0.37037037037037035,0.9491525423728814
4,25,0.7558139534883721,0.663749767268665,0.24289405684754517,0.37037037037037035,0.9322033898305084
5,30,0.7558139534883721,0.6384384384384384,0.22609819121447028,0.2962962962962963,0.9661016949152542
6,35,0.7790697674418605,0.6728728728728729,0.1989664082687338,0.3333333333333333,0.9830508474576272
7,40,0.7906976744186046,0.6838235294117647,0.210594315245478,0.3333333333333333,1.0
8,45,0.8372093023255814,0.771969696969697,0.210594315245478,0.48148148148148145,1.0
9,50,0.8023255813953488,0.7181415076151918,0.18604651162790697,0.4074074074074074,0.9830508474576272
10,55,0.8023255813953488,0.7277974306460622,0.1989664082687338,0.4444444444444444,0.9661016949152542
11,60,0.813953488372093,0.7556818181818181,0.18604651162790697,0.5185185185185185,0.9491525423728814
12,65,0.8023255813953488,0.7073073073073073,0.19121447028423777,0.37037037037037035,1.0
13,70,0.813953488372093,0.747985347985348,0.20671834625322993,0.48148148148148145,0.9661016949152542
14,75,0.8255813953488372,0.7674418604651163,0.18475452196382425,0.5185185185185185,0.9661016949152542
15,80,0.8255813953488372,0.7598212623347608,0.1937984496124031,0.48148148148148145,0.9830508474576272
16,85,0.8023255813953488,0.7364341085271318,0.18475452196382425,0.48148148148148145,0.9491525423728814
17,90,0.8604651162790697,0.8219461697722568,0.19250645994832039,0.6296296296296297,0.9661016949152542
18,95,0.8372093023255814,0.7922705314009661,0.17829457364341084,0.5925925925925926,0.9491525423728814
19,100,0.8255813953488372,0.7674418604651163,0.18346253229974163,0.5185185185185185,0.9661016949152542
20,105,0.813953488372093,0.747985347985348,0.18863049095607232,0.48148148148148145,0.9661016949152542
21,110,0.8488372093023255,0.7984496124031009,0.18604651162790697,0.5555555555555556,0.9830508474576272
22,115,0.8255813953488372,0.7674418604651163,0.17700258397932822,0.5185185185185185,0.9661016949152542
23,120,0.8255813953488372,0.7742782152230971,0.17958656330749356,0.5555555555555556,0.9491525423728814
24,125,0.813953488372093,0.7393939393939393,0.17441860465116277,0.4444444444444444,0.9830508474576272
25,130,0.8255813953488372,0.7674418604651163,0.17312661498708015,0.5185185185185185,0.9661016949152542
26,135,0.8023255813953488,0.7181415076151918,0.1821705426356589,0.4074074074074074,0.9830508474576272
27,140,0.8255813953488372,0.7513013302486986,0.20025839793281652,0.4444444444444444,1.0
28,145,0.8023255813953488,0.7277974306460622,0.18087855297157618,0.4444444444444444,0.9661016949152542
29,150,0.8255813953488372,0.7598212623347608,0.19121447028423777,0.48148148148148145,0.9830508474576272
30,155,0.8255813953488372,0.7598212623347608,0.18863049095607232,0.48148148148148145,0.9830508474576272
31,160,0.8023255813953488,0.7277974306460622,0.18346253229974163,0.4444444444444444,0.9661016949152542
32,165,0.7790697674418605,0.6957735989573636,0.17183462532299743,0.4074074074074074,0.9491525423728814
33,170,0.8023255813953488,0.7277974306460622,0.17958656330749356,0.4444444444444444,0.9661016949152542
34,175,0.7674418604651163,0.6742424242424242,0.17829457364341084,0.37037037037037035,0.9491525423728814
35,180,0.8255813953488372,0.7742782152230971,0.1757105943152455,0.5555555555555556,0.9491525423728814
36,185,0.8255813953488372,0.7674418604651163,0.1757105943152455,0.5185185185185185,0.9661016949152542
37,190,0.8255813953488372,0.7674418604651163,0.18604651162790697,0.5185185185185185,0.9661016949152542
38,195,0.8255813953488372,0.7674418604651163,0.17312661498708015,0.5185185185185185,0.9661016949152542
39,200,0.8255813953488372,0.7674418604651163,0.1821705426356589,0.5185185185185185,0.9661016949152542
40,205,0.8372093023255814,0.7862215909090909,0.1640826873385013,0.5555555555555556,0.9661016949152542
41,210,0.8255813953488372,0.7674418604651163,0.17700258397932822,0.5185185185185185,0.9661016949152542
42,215,0.8372093023255814,0.7794871794871796,0.16795865633074936,0.5185185185185185,0.9830508474576272
43,220,0.813953488372093,0.747985347985348,0.17183462532299743,0.48148148148148145,0.9661016949152542
44,225,0.8488372093023255,0.7984496124031009,0.16795865633074936,0.5555555555555556,0.9830508474576272
45,230,0.872093023255814,0.8344706911636046,0.17183462532299743,0.6296296296296297,0.9830508474576272
46,235,0.8372093023255814,0.7794871794871796,0.16925064599483208,0.5185185185185185,0.9830508474576272
47,240,0.8372093023255814,0.7862215909090909,0.1589147286821705,0.5555555555555556,0.9661016949152542
48,245,0.8372093023255814,0.7794871794871796,0.18087855297157618,0.5185185185185185,0.9830508474576272
49,250,0.8488372093023255,0.7984496124031009,0.14599483204134367,0.5555555555555556,0.9830508474576272
50,255,0.8372093023255814,0.7794871794871796,0.14470284237726094,0.5185185185185185,0.9830508474576272
51,260,0.8372093023255814,0.7794871794871796,0.14987080103359174,0.5185185185185185,0.9830508474576272
52,265,0.8953488372093024,0.8682553191489362,0.1537467700258398,0.7037037037037037,0.9830508474576272
53,270,0.8255813953488372,0.7674418604651163,0.16795865633074936,0.5185185185185185,0.9661016949152542
54,275,0.8488372093023255,0.8043744531933508,0.14341085271317833,0.5925925925925926,0.9661016949152542
55,280,0.8604651162790697,0.8167613636363635,0.15503875968992253,0.5925925925925926,0.9830508474576272
56,285,0.8604651162790697,0.8167613636363635,0.1640826873385013,0.5925925925925926,0.9830508474576272
57,290,0.8604651162790697,0.8167613636363635,0.14470284237726094,0.5925925925925926,0.9830508474576272
58,295,0.8488372093023255,0.8043744531933508,0.1472868217054264,0.5925925925925926,0.9661016949152542
59,300,0.8488372093023255,0.7984496124031009,0.1589147286821705,0.5555555555555556,0.9830508474576272
60,305,0.813953488372093,0.7393939393939393,0.16279069767441856,0.4444444444444444,0.9830508474576272
61,310,0.8372093023255814,0.7862215909090909,0.16020671834625322,0.5555555555555556,0.9661016949152542
62,315,0.8488372093023255,0.7984496124031009,0.16020671834625322,0.5555555555555556,0.9830508474576272
63,320,0.813953488372093,0.747985347985348,0.148578811369509,0.48148148148148145,0.9661016949152542
