,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7906976744186046,0.6544642857142857,0.1989664082687338,0.3333333333333333,0.9384615384615385
1,10,0.8372093023255814,0.7433930093776642,0.16279069767441856,0.47619047619047616,0.9538461538461539
2,15,0.8372093023255814,0.7433930093776642,0.1537467700258398,0.47619047619047616,0.9538461538461539
3,20,0.872093023255814,0.7937649880095924,0.14341085271317833,0.5238095238095238,0.9846153846153847
4,25,0.8604651162790697,0.7800511508951407,0.14082687338501287,0.5238095238095238,0.9692307692307692
5,30,0.8604651162790697,0.7800511508951407,0.1356589147286822,0.5238095238095238,0.9692307692307692
6,35,0.8372093023255814,0.7433930093776642,0.1304909560723514,0.47619047619047616,0.9538461538461539
7,40,0.8372093023255814,0.7433930093776642,0.13178294573643412,0.47619047619047616,0.9538461538461539
8,45,0.8372093023255814,0.7433930093776642,0.1472868217054264,0.47619047619047616,0.9538461538461539
9,50,0.8488372093023255,0.7668404588112617,0.13824289405684753,0.5238095238095238,0.9538461538461539
10,55,0.8255813953488372,0.7309697601668405,0.14341085271317833,0.47619047619047616,0.9384615384615385
11,60,0.813953488372093,0.7067348678601876,0.1472868217054264,0.42857142857142855,0.9384615384615385
12,65,0.8255813953488372,0.7309697601668405,0.13307493540051685,0.47619047619047616,0.9384615384615385
13,70,0.813953488372093,0.6928571428571428,0.13824289405684753,0.38095238095238093,0.9538461538461539
14,75,0.813953488372093,0.7067348678601876,0.14341085271317833,0.42857142857142855,0.9384615384615385
15,80,0.8488372093023255,0.7562677131022455,0.14082687338501287,0.47619047619047616,0.9692307692307692
16,85,0.813953488372093,0.7067348678601876,0.12144702842377264,0.42857142857142855,0.9384615384615385
17,90,0.813953488372093,0.7067348678601876,0.12403100775193798,0.42857142857142855,0.9384615384615385
18,95,0.8488372093023255,0.7562677131022455,0.1356589147286822,0.47619047619047616,0.9692307692307692
19,100,0.8372093023255814,0.7433930093776642,0.13307493540051685,0.47619047619047616,0.9538461538461539
20,105,0.8372093023255814,0.73125,0.1253229974160207,0.42857142857142855,0.9692307692307692
21,110,0.8255813953488372,0.7187704381948986,0.13824289405684753,0.42857142857142855,0.9538461538461539
22,115,0.8488372093023255,0.7442232898650194,0.12661498708010333,0.42857142857142855,0.9846153846153847
23,120,0.8488372093023255,0.7562677131022455,0.13436692506459946,0.47619047619047616,0.9692307692307692
24,125,0.872093023255814,0.8027111574556829,0.13824289405684753,0.5714285714285714,0.9692307692307692
25,130,0.872093023255814,0.8027111574556829,0.14341085271317833,0.5714285714285714,0.9692307692307692
26,135,0.8255813953488372,0.7048730267673301,0.13824289405684753,0.38095238095238093,0.9692307692307692
27,140,0.8488372093023255,0.7442232898650194,0.13307493540051685,0.42857142857142855,0.9846153846153847
28,145,0.8488372093023255,0.7442232898650194,0.14470284237726094,0.42857142857142855,0.9846153846153847
29,150,0.8604651162790697,0.7696428571428571,0.1304909560723514,0.47619047619047616,0.9846153846153847
30,155,0.813953488372093,0.6928571428571428,0.12919896640826878,0.38095238095238093,0.9538461538461539
31,160,0.8372093023255814,0.7173708920187793,0.13824289405684753,0.38095238095238093,0.9846153846153847
32,165,0.8488372093023255,0.7562677131022455,0.1369509043927648,0.47619047619047616,0.9692307692307692
33,170,0.8372093023255814,0.7433930093776642,0.1472868217054264,0.47619047619047616,0.9538461538461539
34,175,0.8488372093023255,0.7442232898650194,0.1421188630490956,0.42857142857142855,0.9846153846153847
35,180,0.8372093023255814,0.73125,0.14082687338501287,0.42857142857142855,0.9692307692307692
36,185,0.872093023255814,0.7835735529627088,0.13307493540051685,0.47619047619047616,1.0
37,190,0.8604651162790697,0.7696428571428571,0.14082687338501287,0.47619047619047616,0.9846153846153847
38,195,0.8604651162790697,0.7577464788732394,0.1421188630490956,0.42857142857142855,1.0
