,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8604651162790697,0.7800511508951407,0.19455252918287935,0.5238095238095238,0.9692307692307692
1,10,0.8255813953488372,0.7187704381948986,0.19066147859922178,0.42857142857142855,0.9538461538461539
2,15,0.8023255813953488,0.6265644955300128,0.185473411154345,0.23809523809523808,0.9846153846153847
3,20,0.7906976744186046,0.5922023182297155,0.1893644617380026,0.19047619047619047,0.9846153846153847
4,25,0.813953488372093,0.6769953051643193,0.1543450064850843,0.3333333333333333,0.9692307692307692
5,30,0.8488372093023255,0.7562677131022455,0.12840466926070038,0.47619047619047616,0.9692307692307692
6,35,0.8837209302325582,0.8243464052287581,0.1245136186770428,0.6190476190476191,0.9692307692307692
7,40,0.9069767441860465,0.8594771241830066,0.1089494163424124,0.6666666666666666,0.9846153846153847
8,45,0.8837209302325582,0.8243464052287581,0.11673151750972766,0.6190476190476191,0.9692307692307692
9,50,0.8953488372093024,0.8450450450450451,0.08041504539559019,0.6666666666666666,0.9692307692307692
10,55,0.9069767441860465,0.8648860958366064,0.09857328145265887,0.7142857142857143,0.9692307692307692
11,60,0.9069767441860465,0.8594771241830066,0.09857328145265887,0.6666666666666666,0.9846153846153847
12,65,0.8953488372093024,0.8385818561001044,0.08819714656290534,0.6190476190476191,0.9846153846153847
13,70,0.8604651162790697,0.7800511508951407,0.08041504539559019,0.5238095238095238,0.9692307692307692
