,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7721518987341772,0.7366666666666667,0.24786324786324787,0.64,0.8333333333333334
1,10,0.8227848101265823,0.790530303030303,0.16951566951566954,0.68,0.8888888888888888
2,15,0.8227848101265823,0.7951851851851852,0.14529914529914534,0.72,0.8703703703703703
3,20,0.8607594936708861,0.8291052114060964,0.12678062678062674,0.68,0.9444444444444444
4,25,0.8481012658227848,0.8159937888198758,0.1310541310541311,0.68,0.9259259259259259
5,30,0.8354430379746836,0.7980334316617502,0.13817663817663817,0.64,0.9259259259259259
6,35,0.810126582278481,0.7728579643473261,0.1282051282051282,0.64,0.8888888888888888
7,40,0.8607594936708861,0.8334291738547058,0.11680911680911676,0.72,0.9259259259259259
8,45,0.8227848101265823,0.7853260869565217,0.1282051282051282,0.64,0.9074074074074074
9,50,0.8481012658227848,0.8204545454545453,0.11823361823361822,0.72,0.9074074074074074
10,55,0.8227848101265823,0.7853260869565217,0.11823361823361822,0.64,0.9074074074074074
11,60,0.8354430379746836,0.7980334316617502,0.1125356125356125,0.64,0.9259259259259259
12,65,0.8227848101265823,0.7853260869565217,0.11965811965811968,0.64,0.9074074074074074
13,70,0.8607594936708861,0.8242669362992923,0.1282051282051282,0.64,0.9629629629629629
14,75,0.8607594936708861,0.8291052114060964,0.1253561253561254,0.68,0.9444444444444444
15,80,0.8481012658227848,0.8054187192118227,0.11680911680911676,0.6,0.9629629629629629
16,85,0.8734177215189873,0.8425039872408293,0.1125356125356125,0.68,0.9629629629629629
17,90,0.8607594936708861,0.8291052114060964,0.12678062678062674,0.68,0.9444444444444444
18,95,0.8607594936708861,0.8242669362992923,0.1282051282051282,0.64,0.9629629629629629
19,100,0.8481012658227848,0.8110047846889952,0.12393162393162394,0.64,0.9444444444444444
20,105,0.8607594936708861,0.8291052114060964,0.12108262108262113,0.68,0.9444444444444444
21,110,0.8607594936708861,0.8291052114060964,0.1367521367521367,0.68,0.9444444444444444
22,112,0.8734177215189873,0.8425039872408293,0.12393162393162394,0.68,0.9629629629629629
