,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7721518987341772,0.5578358208955223,0.2193732193732194,0.15,0.9830508474576272
1,10,0.7721518987341772,0.5856643356643356,0.20512820512820518,0.2,0.9661016949152542
2,15,0.7848101265822784,0.6202996890019791,0.20227920227920226,0.25,0.9661016949152542
3,20,0.8227848101265823,0.6777389277389277,0.16239316239316237,0.3,1.0
4,25,0.8481012658227848,0.7531249999999999,0.16951566951566954,0.45,0.9830508474576272
5,30,0.8354430379746836,0.7391414782829566,0.15669515669515666,0.45,0.9661016949152542
6,35,0.8481012658227848,0.7648809523809523,0.14387464387464388,0.5,0.9661016949152542
7,40,0.8354430379746836,0.7254744720662925,0.14102564102564108,0.4,0.9830508474576272
8,45,0.8734177215189873,0.7942708333333333,0.1367521367521367,0.5,1.0
9,50,0.8481012658227848,0.7648809523809523,0.12393162393162394,0.5,0.9661016949152542
10,55,0.8734177215189873,0.8040674603174602,0.11396011396011396,0.55,0.9830508474576272
11,60,0.8481012658227848,0.7531249999999999,0.1096866096866097,0.45,0.9830508474576272
12,65,0.8354430379746836,0.7391414782829566,0.12108262108262113,0.45,0.9661016949152542
13,70,0.8860759493670886,0.8276363636363637,0.12250712250712248,0.6,0.9830508474576272
14,75,0.8481012658227848,0.7531249999999999,0.11396011396011396,0.45,0.9830508474576272
15,80,0.8354430379746836,0.7391414782829566,0.11680911680911676,0.45,0.9661016949152542
16,85,0.8481012658227848,0.7648809523809523,0.11111111111111116,0.5,0.9661016949152542
17,90,0.8354430379746836,0.7254744720662925,0.11965811965811968,0.4,0.9830508474576272
18,95,0.8734177215189873,0.8040674603174602,0.11965811965811968,0.55,0.9830508474576272
19,100,0.8354430379746836,0.7391414782829566,0.11396011396011396,0.45,0.9661016949152542
20,105,0.810126582278481,0.6832397754611067,0.10826210826210825,0.35,0.9661016949152542
21,110,0.8227848101265823,0.6961538461538461,0.10683760683760679,0.35,0.9830508474576272
22,112,0.8481012658227848,0.7531249999999999,0.11965811965811968,0.45,0.9830508474576272
