,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6976744186046512,0.5904761904761905,0.2671854734111544,0.2962962962962963,0.8813559322033898
1,10,0.7093023255813954,0.5695695695695696,0.2529182879377432,0.2222222222222222,0.9322033898305084
2,15,0.7558139534883721,0.6744186046511627,0.17639429312581067,0.4074074074074074,0.9152542372881356
3,20,0.8023255813953488,0.7441819772528434,0.16083009079118027,0.5185185185185185,0.9322033898305084
4,25,0.8604651162790697,0.8266129032258065,0.12062256809338523,0.6666666666666666,0.9491525423728814
5,30,0.9534883720930233,0.9436065573770491,0.05058365758754868,0.8518518518518519,1.0
6,35,0.9534883720930233,0.9436065573770491,0.054474708171206254,0.8518518518518519,1.0
7,40,0.9651162790697675,0.9581915410792416,0.04409857328145261,0.8888888888888888,1.0
8,45,0.9651162790697675,0.9581915410792416,0.05058365758754868,0.8888888888888888,1.0
9,50,0.9651162790697675,0.9581915410792416,0.04928664072632949,0.8888888888888888,1.0
10,55,0.9767441860465116,0.9724358974358973,0.055771725032425445,0.9259259259259259,1.0
11,60,0.9651162790697675,0.9581915410792416,0.0479896238651103,0.8888888888888888,1.0
12,65,0.9651162790697675,0.9581915410792416,0.05188067444876787,0.8888888888888888,1.0
13,70,0.9651162790697675,0.9581915410792416,0.05836575875486383,0.8888888888888888,1.0
