,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.778169014084507,0.5949745331069609,0.2208709297763829,0.21739130434782608,0.958139534883721
1,10,0.8063380281690141,0.6464063384267119,0.20204001569242835,0.2753623188405797,0.9767441860465116
2,15,0.8028169014084507,0.6303114830311484,0.17614750882699093,0.2463768115942029,0.9813953488372092
3,20,0.7922535211267606,0.6139793120925197,0.18673989799921542,0.2318840579710145,0.9720930232558139
4,25,0.8204225352112676,0.6663211002833644,0.16830129462534327,0.2898550724637681,0.9906976744186047
5,30,0.8274647887323944,0.673570875653867,0.17457826598666148,0.2898550724637681,1.0
6,35,0.8450704225352113,0.719543944698806,0.15770890545311889,0.36231884057971014,1.0
7,40,0.8380281690140845,0.7067959421851153,0.1533934876422126,0.34782608695652173,0.9953488372093023
8,45,0.8661971830985915,0.7729529580072372,0.1400549234994115,0.463768115942029,0.9953488372093023
9,50,0.8767605633802817,0.7955363570914327,0.13495488426834057,0.5072463768115942,0.9953488372093023
10,55,0.8802816901408451,0.7999005305039788,0.13770105923891718,0.5072463768115942,1.0
11,60,0.8873239436619719,0.8170692431561997,0.12318556296586902,0.5507246376811594,0.9953488372093023
12,65,0.8838028169014085,0.8126761407927086,0.12240094154570424,0.5507246376811594,0.9906976744186047
13,70,0.8838028169014085,0.8072199938290651,0.12161632012553947,0.5217391304347826,1.0
14,75,0.8591549295774648,0.7572649572649572,0.12593173793644563,0.43478260869565216,0.9953488372093023
15,80,0.8661971830985915,0.7729529580072372,0.12279325225578663,0.463768115942029,0.9953488372093023
16,85,0.8661971830985915,0.7763594164456233,0.12828560219693996,0.4782608695652174,0.9906976744186047
17,90,0.8661971830985915,0.7796291758555909,0.12279325225578663,0.4927536231884058,0.986046511627907
18,95,0.8661971830985915,0.7729529580072372,0.12593173793644563,0.463768115942029,0.9953488372093023
19,100,0.8767605633802817,0.7955363570914327,0.12318556296586902,0.5072463768115942,0.9953488372093023
20,105,0.8661971830985915,0.7729529580072372,0.12200863083562186,0.463768115942029,0.9953488372093023
21,110,0.8838028169014085,0.8072199938290651,0.11769321302471558,0.5217391304347826,1.0
22,112,0.8873239436619719,0.8144245691415501,0.11180855237347975,0.5362318840579711,1.0
