,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7394366197183099,0.6525821596244131,0.22989407610827772,0.37777777777777777,0.9072164948453608
1,10,0.8873239436619719,0.8618257009061607,0.14319340918007062,0.7222222222222222,0.9639175257731959
2,15,0.9049295774647887,0.8838445807770962,0.11965476657512752,0.7555555555555555,0.9742268041237113
3,20,0.9119718309859155,0.893225054515377,0.11180855237347975,0.7777777777777778,0.9742268041237113
4,25,0.9119718309859155,0.8916477177346742,0.10906237740290314,0.7555555555555555,0.9845360824742269
5,30,0.9014084507042254,0.8781862745098039,0.11651628089446842,0.7333333333333333,0.979381443298969
6,35,0.9014084507042254,0.8790974882928906,0.1169085916045508,0.7444444444444445,0.9742268041237113
7,40,0.8908450704225352,0.8656431699909961,0.11494703805413886,0.7222222222222222,0.9690721649484536
8,45,0.897887323943662,0.8761410632378375,0.11651628089446842,0.7555555555555555,0.9639175257731959
9,50,0.897887323943662,0.8743113525722221,0.1137701059238917,0.7333333333333333,0.9742268041237113
10,55,0.8873239436619719,0.8597097869712874,0.11337779521380931,0.7,0.9742268041237113
11,60,0.8873239436619719,0.8607843137254902,0.11808552373479797,0.7111111111111111,0.9690721649484536
12,65,0.8873239436619719,0.8607843137254902,0.12318556296586902,0.7111111111111111,0.9690721649484536
13,70,0.8908450704225352,0.8646184127569929,0.11259317379364453,0.7111111111111111,0.9742268041237113
14,75,0.8802816901408451,0.8520833333333333,0.10788544527265598,0.7,0.9639175257731959
15,80,0.8838028169014085,0.8569749874097701,0.11612397018438603,0.7111111111111111,0.9639175257731959
16,85,0.8943661971830986,0.8704615945995255,0.11023930953315031,0.7333333333333333,0.9690721649484536
17,90,0.8908450704225352,0.8656431699909961,0.11926245586504514,0.7222222222222222,0.9690721649484536
18,95,0.8732394366197183,0.8383097165991902,0.12122400941545708,0.6444444444444445,0.979381443298969
19,100,0.8838028169014085,0.8523978266005198,0.1204393879952923,0.6666666666666666,0.9845360824742269
20,105,0.897887323943662,0.8723635067491129,0.11298548450372692,0.7111111111111111,0.9845360824742269
21,110,0.8908450704225352,0.8656431699909961,0.11730090231463319,0.7222222222222222,0.9690721649484536
22,112,0.8767605633802817,0.8471498208546693,0.11220086308356214,0.6888888888888889,0.9639175257731959
