,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.8732876712328768,0.8459542311256862,0.1767175572519084,0.7096774193548387,0.949748743718593
1,10,0.9143835616438356,0.8966342409696557,0.11908396946564881,0.7849462365591398,0.9748743718592965
2,15,0.9075342465753424,0.8905592803897888,0.09770992366412212,0.8064516129032258,0.9547738693467337
3,20,0.934931506849315,0.922486901851205,0.09160305343511455,0.8387096774193549,0.9798994974874372
4,25,0.9212328767123288,0.9049035016920833,0.08625954198473285,0.7956989247311828,0.9798994974874372
5,30,0.9143835616438356,0.8966342409696557,0.09580152671755726,0.7849462365591398,0.9748743718592965
6,35,0.9212328767123288,0.9049035016920833,0.0889312977099237,0.7956989247311828,0.9798994974874372
7,40,0.9143835616438356,0.8980090813831644,0.09465648854961828,0.8064516129032258,0.964824120603015
8,45,0.928082191780822,0.9137589131260284,0.09656488549618325,0.8172043010752689,0.9798994974874372
9,50,0.9143835616438356,0.8959150210308691,0.09236641221374042,0.7741935483870968,0.9798994974874372
10,55,0.9143835616438356,0.8966342409696557,0.10114503816793896,0.7849462365591398,0.9748743718592965
11,60,0.9143835616438356,0.8966342409696557,0.09770992366412212,0.7849462365591398,0.9748743718592965
12,65,0.9212328767123288,0.9055454762808883,0.09809160305343512,0.8064516129032258,0.9748743718592965
13,70,0.9041095890410958,0.8838306337027565,0.09999999999999998,0.7634408602150538,0.9698492462311558
