,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6712328767123288,0.5301689460981496,0.31488549618320616,0.1935483870967742,0.8944723618090452
1,10,0.8664383561643836,0.8408941669577366,0.12900763358778622,0.7311827956989247,0.9296482412060302
2,15,0.8493150684931506,0.8199046818054387,0.1309160305343512,0.6989247311827957,0.9195979899497487
3,20,0.886986301369863,0.8616292594666781,0.12366412213740463,0.7204301075268817,0.964824120603015
4,25,0.8904109589041096,0.8690215867675917,0.11183206106870225,0.7634408602150538,0.949748743718593
5,30,0.9006849315068494,0.8809051657454678,0.1141221374045801,0.7741935483870968,0.9597989949748744
6,35,0.910958904109589,0.8928652065929104,0.11679389312977095,0.7849462365591398,0.9698492462311558
7,40,0.9041095890410958,0.8821698276359025,0.11564885496183208,0.7419354838709677,0.9798994974874372
8,45,0.886986301369863,0.8635571980799457,0.11259541984732824,0.7419354838709677,0.9547738693467337
9,50,0.910958904109589,0.8928652065929104,0.10458015267175569,0.7849462365591398,0.9698492462311558
10,55,0.910958904109589,0.8921284455811309,0.10381679389312981,0.7741935483870968,0.9748743718592965
11,60,0.886986301369863,0.8626078277607472,0.10801526717557253,0.7311827956989247,0.9597989949748744
12,65,0.8904109589041096,0.8672350099460073,0.09809160305343512,0.7419354838709677,0.9597989949748744
13,70,0.910958904109589,0.8921284455811309,0.09656488549618325,0.7741935483870968,0.9748743718592965
