,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7397260273972602,0.5858156028368794,0.2343511450381679,0.2676056338028169,0.8914027149321267
1,10,0.8904109589041096,0.8361851332398318,0.12633587786259537,0.647887323943662,0.9683257918552036
2,15,0.9006849315068494,0.8524095860566447,0.13167938931297707,0.676056338028169,0.9728506787330317
3,20,0.8972602739726028,0.8426724137931034,0.12290076335877864,0.6338028169014085,0.9819004524886877
4,25,0.9041095890410958,0.8614706879024059,0.11526717557251909,0.7183098591549296,0.9638009049773756
5,30,0.8938356164383562,0.8343307893629093,0.12748091603053435,0.6056338028169014,0.9864253393665159
6,35,0.9006849315068494,0.8524095860566447,0.12748091603053435,0.676056338028169,0.9728506787330317
7,40,0.9006849315068494,0.8588266675558076,0.12633587786259537,0.7323943661971831,0.9547511312217195
8,45,0.9006849315068494,0.8506604588822462,0.12442748091603051,0.6619718309859155,0.9773755656108597
9,50,0.910958904109589,0.8669004207573632,0.10992366412213739,0.6901408450704225,0.9819004524886877
10,55,0.8972602739726028,0.8426724137931034,0.11870229007633593,0.6338028169014085,0.9819004524886877
11,60,0.9143835616438356,0.8696963747032469,0.10687022900763354,0.676056338028169,0.9909502262443439
12,65,0.8972602739726028,0.8406925147304867,0.11221374045801524,0.6197183098591549,0.9864253393665159
13,70,0.9041095890410958,0.8549428713363139,0.10763358778625953,0.6619718309859155,0.9819004524886877
