,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.6768707482993197,0.5651903168054799,0.32060491493383747,0.26881720430107525,0.8656716417910447
1,10,0.7244897959183674,0.5978112175102599,0.29376181474480156,0.25806451612903225,0.9402985074626866
2,15,0.7244897959183674,0.5733099209833188,0.29489603024574673,0.20430107526881722,0.9651741293532339
3,20,0.7040816326530612,0.5417032484635645,0.2926275992438563,0.17204301075268819,0.9502487562189055
4,25,0.7244897959183674,0.5785654874617303,0.28960302457466913,0.21505376344086022,0.9601990049751243
5,30,0.7346938775510204,0.6105298913043478,0.29224952741020793,0.26881720430107525,0.9502487562189055
6,35,0.7380952380952381,0.6088466522678186,0.28355387523629494,0.25806451612903225,0.9601990049751243
7,40,0.717687074829932,0.5627743634767339,0.2858223062381853,0.1935483870967742,0.9601990049751243
8,45,0.7414965986394558,0.606979525786252,0.2767485822306238,0.24731182795698925,0.9701492537313433
9,50,0.7414965986394558,0.6116518353726362,0.28355387523629494,0.25806451612903225,0.9651741293532339
10,55,0.7517006802721088,0.6154521510096576,0.27750472589792063,0.24731182795698925,0.9850746268656716
11,60,0.7414965986394558,0.6205163043478261,0.26956521739130435,0.27956989247311825,0.9552238805970149
12,65,0.7414965986394558,0.6205163043478261,0.2680529300567108,0.27956989247311825,0.9552238805970149
13,70,0.7278911564625851,0.5759105661738189,0.2733459357277883,0.20430107526881722,0.9701492537313433
14,75,0.7414965986394558,0.591905318527177,0.27032136105860116,0.21505376344086022,0.9850746268656716
15,80,0.7448979591836735,0.6144767899291896,0.2706994328922495,0.25806451612903225,0.9701492537313433
16,85,0.7448979591836735,0.6049165935030729,0.27107750472589787,0.23655913978494625,0.9800995024875622
17,90,0.7380952380952381,0.5993770683278178,0.2718336483931947,0.23655913978494625,0.9701492537313433
18,95,0.7380952380952381,0.5943810359964881,0.2638941398865785,0.22580645161290322,0.9751243781094527
19,100,0.7244897959183674,0.5836349331235249,0.27485822306238183,0.22580645161290322,0.9552238805970149
20,105,0.7312925170068028,0.5889712778947741,0.26880907372400753,0.22580645161290322,0.9651741293532339
21,110,0.7142857142857143,0.5429713524317122,0.2631379962192817,0.16129032258064516,0.9701492537313433
22,115,0.7278911564625851,0.5759105661738189,0.26691871455576555,0.20430107526881722,0.9701492537313433
23,120,0.7517006802721088,0.6201886491939052,0.26767485822306236,0.25806451612903225,0.9800995024875622
24,125,0.7278911564625851,0.5588235294117647,0.267296786389414,0.17204301075268819,0.9850746268656716
25,130,0.7312925170068028,0.5838454784899034,0.2718336483931947,0.21505376344086022,0.9701492537313433
26,135,0.7482993197278912,0.6126068376068377,0.274102079395085,0.24731182795698925,0.9800995024875622
27,140,0.7448979591836735,0.6049165935030729,0.26351606805293004,0.23655913978494625,0.9800995024875622
28,145,0.7244897959183674,0.5836349331235249,0.26086956521739135,0.22580645161290322,0.9552238805970149
29,150,0.7551020408163265,0.6276648139027651,0.2665406427221172,0.26881720430107525,0.9800995024875622
30,155,0.7380952380952381,0.5943810359964881,0.2646502835538752,0.22580645161290322,0.9751243781094527
31,160,0.7380952380952381,0.604196170993968,0.2620037807183365,0.24731182795698925,0.9651741293532339
32,165,0.7346938775510204,0.5865128020194734,0.2551984877126654,0.21505376344086022,0.9751243781094527
33,170,0.7278911564625851,0.570426651081239,0.2665406427221172,0.1935483870967742,0.9751243781094527
34,175,0.7346938775510204,0.5865128020194734,0.2620037807183365,0.21505376344086022,0.9751243781094527
35,180,0.7346938775510204,0.5966368817279954,0.2650283553875237,0.23655913978494625,0.9651741293532339
36,185,0.7448979591836735,0.5998693450922751,0.26011342155009454,0.22580645161290322,0.9850746268656716
37,190,0.7414965986394558,0.597115037865128,0.24877126654064274,0.22580645161290322,0.9800995024875622
38,195,0.7278911564625851,0.5759105661738189,0.2544423440453686,0.20430107526881722,0.9701492537313433
39,200,0.7380952380952381,0.5993770683278178,0.25482041587901705,0.23655913978494625,0.9701492537313433
40,205,0.7448979591836735,0.6097828587608615,0.2559546313799622,0.24731182795698925,0.9751243781094527
41,210,0.7312925170068028,0.5785290434971964,0.24839319470699428,0.20430107526881722,0.9751243781094527
42,215,0.7517006802721088,0.6154521510096576,0.2533081285444234,0.24731182795698925,0.9850746268656716
43,220,0.7346938775510204,0.6105298913043478,0.22722117202268433,0.26881720430107525,0.9502487562189055
44,225,0.7551020408163265,0.632091212458287,0.22268431001890354,0.27956989247311825,0.9751243781094527
45,230,0.7653061224489796,0.6647773279352227,0.22684310018903586,0.34408602150537637,0.9601990049751243
46,235,0.7517006802721088,0.6291663066954644,0.22268431001890354,0.27956989247311825,0.9701492537313433
47,240,0.7482993197278912,0.634598589183742,0.2264650283553875,0.3010752688172043,0.9552238805970149
48,245,0.7482993197278912,0.6262626262626263,0.2283553875236295,0.27956989247311825,0.9651741293532339
49,250,0.7414965986394558,0.606979525786252,0.2257088846880907,0.24731182795698925,0.9701492537313433
50,255,0.7585034013605442,0.6434659333526911,0.22948960302457466,0.3010752688172043,0.9701492537313433
51,260,0.7551020408163265,0.6230769230769231,0.22457466918714553,0.25806451612903225,0.9850746268656716
52,265,0.7619047619047619,0.6423109010011123,0.21814744801512287,0.2903225806451613,0.9800995024875622
53,270,0.7755102040816326,0.6741014444071213,0.2090737240075614,0.34408602150537637,0.9751243781094527
54,275,0.7551020408163265,0.6276648139027651,0.22381852551984882,0.26881720430107525,0.9800995024875622
55,280,0.7414965986394558,0.6116518353726362,0.21739130434782605,0.25806451612903225,0.9651741293532339
56,285,0.7755102040816326,0.6776315789473684,0.21020793950850658,0.3548387096774194,0.9701492537313433
57,290,0.7687074829931972,0.6642257306012764,0.2083175803402646,0.3333333333333333,0.9701492537313433
58,295,0.7619047619047619,0.6580940988835725,0.2049149338374291,0.3333333333333333,0.9601990049751243
59,300,0.7755102040816326,0.6810441186139786,0.20453686200378074,0.3655913978494624,0.9651741293532339
60,305,0.782312925170068,0.6839771582129661,0.2083175803402646,0.3548387096774194,0.9800995024875622
61,310,0.7891156462585034,0.7064734299516908,0.1935727788279773,0.40860215053763443,0.9651741293532339
62,315,0.7891156462585034,0.6971690590111643,0.20264650283553876,0.3763440860215054,0.9800995024875622
63,320,0.7891156462585034,0.7003747780919193,0.1909262759924386,0.3870967741935484,0.9751243781094527
64,325,0.7925170068027211,0.712646809056096,0.1969754253308128,0.41935483870967744,0.9651741293532339
