,number_of_features,acc,f1,oob,sensitivity,specificity
0,5,0.7323943661971831,0.5459059160144744,0.2475480580619851,0.18840579710144928,0.9069767441860465
1,10,0.795774647887324,0.6534545148531515,0.19497842291094547,0.3188405797101449,0.9488372093023256
2,15,0.795774647887324,0.6534545148531515,0.19144762652020397,0.3188405797101449,0.9488372093023256
3,20,0.795774647887324,0.6534545148531515,0.18987838367987442,0.3188405797101449,0.9488372093023256
4,25,0.823943661971831,0.6812999371577341,0.17614750882699093,0.3188405797101449,0.986046511627907
5,30,0.823943661971831,0.675739861161856,0.16594743036484894,0.30434782608695654,0.9906976744186047
6,35,0.852112676056338,0.7451282051282051,0.14907806983130645,0.42028985507246375,0.9906976744186047
7,40,0.8661971830985915,0.7694017094017094,0.14633189486072973,0.4492753623188406,1.0
8,45,0.8591549295774648,0.753365175857577,0.14593958415064734,0.42028985507246375,1.0
9,50,0.852112676056338,0.7564322469982847,0.14201647704982345,0.463768115942029,0.9767441860465116
10,55,0.8556338028169014,0.7604854468785354,0.13848568065908196,0.463768115942029,0.9813953488372092
11,60,0.8626760563380281,0.7687441277795176,0.13260102000784624,0.463768115942029,0.9906976744186047
12,65,0.8591549295774648,0.7610031136918287,0.12789329148685757,0.4492753623188406,0.9906976744186047
13,70,0.8767605633802817,0.7955363570914327,0.12397018438603369,0.5072463768115942,0.9953488372093023
14,75,0.8802816901408451,0.8056360708534622,0.1267163593566104,0.5362318840579711,0.9906976744186047
15,80,0.8838028169014085,0.8072199938290651,0.12161632012553947,0.5217391304347826,1.0
16,85,0.8802816901408451,0.8056360708534622,0.12161632012553947,0.5362318840579711,0.9906976744186047
17,90,0.8732394366197183,0.7912276402842441,0.1169085916045508,0.5072463768115942,0.9906976744186047
18,95,0.8697183098591549,0.7838527203538004,0.12514711651628085,0.4927536231884058,0.9906976744186047
19,100,0.8838028169014085,0.8072199938290651,0.1271086700666928,0.5217391304347826,1.0
20,105,0.8873239436619719,0.8144245691415501,0.11965476657512752,0.5362318840579711,1.0
21,110,0.8767605633802817,0.7955363570914327,0.12004707728520991,0.5072463768115942,0.9953488372093023
22,112,0.8767605633802817,0.8013231796286302,0.11494703805413886,0.5362318840579711,0.986046511627907
